star,comment,lable
5,"阿喀琉斯不过是为了自己的友伴帕特罗克罗斯而选择去死，执行机械起爆的老飞行员们却是为了整个人类而选择去死，并把生的希望留给下一代。这种对not to be的讲法不存在于西方传统里，是中国与刘慈欣的的大义。然而还是要借用一句荷马史诗来描绘刘培强与他师傅、上一辈与下一辈的命运传承——人类如落叶，一代代凋零，一代代繁荣。
第一幕太空电梯戏特效拉了，之后的月球戏特效真的好，身临其境。第一幕之后虽然整体结构上还是传统三幕式电影，但叙事的跳跃有了原著里的那种编年史的壮阔感。
李雪健老师的表演太好，中山装太帅
刘德华对他的角色在表演方面无可挑剔，但从剧作方面来讲，这个角色，不同于刘培强因为前作的设定只能是男性，可以写成女性角色，交给女性去演。单一的男性视角是刘慈欣作品的唯一缺陷。",1
5,异国他乡看的电影 结束后整个IMAX的人都在鼓掌 中国牛逼！！！,1
4,所以为什么图恒宇只惦记他女儿。。那他老婆也是那场车祸一起去世的啊。。啊我真的是，中国女人的一生就只有母亲和妻子的身份了吗。还有韩朵朵作为一个医疗兵，连救治伤员的戏份都没有，那她存在的意义是？只为了突出刘培强是个可以保护老婆的好丈夫？,1
5,特效无敌！是真正意义上有中国价值观的国际大片。三个小时的观影时间完全饱满，故事讲的非常紧凑且清晰。最后夸下沙溢哥，做到了拥有好演技，录再多综艺也不让人出戏。,1
3,进步不应仅局限于特效，还包括如何看待女性，价值观突破和技术飞跃一样重要，真正大片是两条腿走路。,0
2,仿佛被绑在过年的饭桌上，喂了满嘴仁义道德…………,0
4,比第一部的视野磅礴，有更加深入的思考，尤其是刘德华的那条数字生命计划线，也是为第三部埋下的彩蛋。特别不喜欢李雪健最后点火时的迷之自信和沙溢的50岁以上出列，充斥着强烈的自我感动和群体绑架。最喜欢的人物是宁理的马兆，代表理性之光，只有在他那里，人类存在的意义和人类之于万物的地位才是最理性的。,1
4,"75分。
特效顶级，但是但凡多花1000万在编剧上，故事也不至于碎成这样。这剧本我真的敢说“我行我上”，方方正正，刚直不阿，一块是一块，互相都不粘连。跟旅行vlog一样，你看这里是太空电梯，你看这里是刘培强结婚，你看这里是月球危机，你看这是我们的互联网基地……每个感动的点我都知道导演要感动，但我始终入不了戏，不敢动。隔壁《满江红》有个热评，说“感动你的不是电影，而是满江红这首词”，《球2》也可以套用这个评论：“感动你的不是电影，而是中国的伟大崛起”。",1
4,绝对是亚洲科幻大片第一档，但娱乐性上跟好莱坞还是有差距。虽然这些年好莱坞的大片难看在故事越讲越小，任你宇宙爆炸也是拍家人和解，但这部又过于宏大叙事，情感上动人的点太少了,1
3,三星以下对电影不公平，三星以上对观众不公平。,0
5,"9/10，四星半
没想到在《流浪地球》上映后喊了那么久的“中国科幻电影崛起”之后又一部能拿出手的硬科幻是《流浪地球2》
这一部作为第一部的前传不仅丰富了世界观与第一部有非常多的互文，野心非常大，已经不仅仅局限在“流浪地球”本身了，为后面的续集埋了很大的伏笔。如果是第一部的成功可以说是有巧合运气成分，那这一部郭帆真的是将自己的功力都发挥出来了，各个层面都展现了非常成熟的掌控力，绝对是中国未来最可以期待的商业电影导演。李雪健老师的角色基本没有什么动作，因为一直坐在轮椅上，但是他真的是一个用表情和台词就能完美塑造角色的演员，有几场戏穿透力太强
缺点的话可能就是太强调，试图融入春节档而加入了很多生硬的笑点，最后煽情部分有点太多了拖节奏了，总体上瑕不掩瑜毕竟是真的硬
整体跟第一部相比算得上是进化了",1
3,"感受到主创是如何用心用力地在努力凹成太空史诗的样子（大场面还不少），事实上无论从哪方面看都的确具有视效大片的风范，然而工业指标的进步和原著在硬科幻指数上的抗打，并不能保证一部电影的可看度——打鸡血式的价值观输出和强行灌“责任”，以及过度强调家庭的重要性，其实也是一种美式变体的舶来品（虽说也看得心累，倒也并非最大槽点）。

最难熬的不是“负责任”的假大空口号，难熬的是最后一分钟营救与煽情戏的对冲，直接稀释高潮点的爆发，原文本的庞杂体量和更多冲突原本也可以被匀到更多戏份、处理得更明晰，当然也能理解编导考虑到市场接受度做的处理，毕竟现在的成品看来已够像一篇说明论文了。

1的剪辑问题还在，两条线捏合度也不够，因而三小时经常体感混乱；结尾埋第三季的线太像hal9000了吧。",0
5,这部前传故事的续集电影，可不止比一好一点，完全是巨大的跨越式进步，真的是百尺竿头更进一步。从0到1很难，难在战胜怀疑从无到有开创新路；而从1到2的难在于如何给出更多的惊喜和提高标准。这次电影给出的都不止惊喜，而是震惊了！方方面面的巨大提升，以及背后巨大的工作量和所需要挑战的事物，令人肃然起敬。加油吧！期待3！,1
3,这种“科幻大片”让人失望的地方在于，它们看似有着充沛甚至豪迈的想象力，内核却永远是保守陈旧毫无创造力的旧世界。,0
5,我提出拯救中国科幻计划，让郭帆拍三体,1
4,去掉煽情部分可食用，不过要我说你们人类差不多得了，又不是什么了不起的文明非得要延续下去,1
3,我不喜欢“一定” 没什么是一定会做到的,0
5,我个人不允许这片子评分比阿凡达2低。,1
5,"太牛逼了，
对第一部的褒奖可能还有对国产特效大片鼓励的成分，第二部则完全是在国际水准看来都表现的极其出色，
迄今为止最好看的华语科幻片，放眼国际，十年内最好看的科幻片，
已经很久没有看到的近乎满分的商业片，
中国的独立日，不对，罗兰艾默里奇改名叫小郭帆吧，
应该，理应多得国内影史票房第一的桂冠！",1
3,郭帆应该少看《2001太空漫游》，多看几遍《楢山节考》。,0
2,好一场灾难，我说的是这个电影。,0
4,刘德华的角色充分验证了行车不规范亲人两行泪的大道理,1
4,1还只是部传统好莱坞叙事的电影，这一部才真正找到了自己的声音。虽然有很多显而易见的缺点（比如详细讲述两大独立危机带来的冗长，亲中与反中外国人的刻板刻画，未来世界女性在重要领域仍只是点缀等），但整体超出预期。视觉效果已经不输于好莱坞，故事内核也很动人以及体现着中国价值观。父女情爱情师徒情等线的处理都蛮细腻动人。喜欢那句台词：团结是需要付出代价的。ps：吴孟达出现的第一幕真催人泪下，和电影中数字生命的议题相呼应更让人唏嘘。,1
3,学学减法吧……这大炖锅。电影是煲汤不是冒菜。,0
3,如果把吴京这条线去掉，只保留刘德华这条线，时长压缩一半，这片值四颗星,0
5,之前还以为吹的有点过头了，看完了之后我认为，除了配乐比《星际穿越》差点，这部电影已经完全达到了同一层次和水平。题外话，我有时候就忍不住想问一句了，以前你们对中国电影痛心疾首、恨铁不成钢，现在中国科幻都已经拍到这种程度了，你们还不满意？那你们的期望到底是什么呢？我都懒得拆穿你们的心思，不批评批评，哪对得起你们那可笑的优越感。忽略意识形态本身，我们只爱电影艺术？电影艺术？你们配吗？,1
4,最后把地球推出了太阳系，看到一个网友的留言有点逗，他说看这个剧感受到了中国人对不动产的执念。,1
5,科幻灾难片×赛博朋克?正片全特么是假的，是莫斯的特效，特效的莫斯。,1
3,最让人不能忍的傻情节，当属李雪健扮演的角色结尾崩盘，举着拐棍冲着老外大喊，点火！人家老外可说了，如果没有联网成功就点火的话，行星发动机会把地球撕裂的！但你要求点火的依据是啥，仅仅是“我们的人一定可以完成任务”？我去！这还有丝毫理性可言吗？简直太唯心了吧！那这跟相信菩萨下凡或者耶稣显灵有啥区别呢？纯纯的非理性了吧！,0
3,清一色的四星五星让我怀疑豆瓣是不是被买通了……真的没第一部好看啊……,0
5,牛！洗去了昨天看xx红的晦气,1
3,我说我睡着了不会被喷吧,0
5,不明白这种史诗级电影为什么还有人打一星，唯粉和黑粉真的都没有心吗。。。这片子直接把中国人在电影制作领域的话语权拉高了一个维度。且不说画面和剧情，就这个人类命运共同体和集体牺牲精神的立意，就吊打好莱坞一个世纪。这已经不是中国人能拍科幻了，而是只有中国人才能拍的科幻。另外三线叙事并行，从小家到大国再到数字生命，每个重要角色都有独特的人物弧光和成长线，从二部到一部的老少接棒也暗示了文明的延续离不开人类。看完后除了震撼就是感动，小破球，中国电影有你了不起。,1
4,很多废戏，各地人民reaction切换了多次，一些讨巧的幽默很难笑，整体像有个机械的公式在反复硬套。雪健老师的政治博弈写得过于生硬板正，意识形态能塞，但如何巧妙地塞还需修炼；吴京的追妻油腻老套，师徒情凑合；德华兄出彩，情节最贴科幻，感情戏不错。全片女性分量少得可怜，视效虽震撼，但文戏的进步空间还有很多，下一部添点真?科幻吧,1
4,音乐好好，特效有些地方好，有些地方好粗糙。“我们的人一定行”的类型以后别再拍了，太尬了。,1
5,希望票房再高一些?被满江红超过实在有些魔幻,1
4,为特效打4星。剧情要吐槽的地方太多了，各种不合逻辑的强行煽情……什么叫“我的人一定能行”，人家生命条都红了，人都死了，你相信的点在哪？,1
4,【IMAX版早场归来】尽管未提出或呈现全新的科幻概念/图景，但各方面比起第一部都有不小的进步与升级，观感上佳。形式与结构上，视觉特效与服化道细节的精湛用心肉眼可见，几位老戏骨都发挥出演技，剪辑不再有前作中混乱潦草的问题，三线交织的结构（分别从航天员/军人、量子计算机技术人员及外交代表/决策者的角度切入）也让叙事体量足够丰富，个人不赞同关于本片节奏慢（与“慢电影”比小巫见大巫）或文本过载（实而不烧脑且略直白，另还有平民生存与联合政府施政方式这两个层面未铺展描摹）的说法。文本深层方面，延拓并融贯了理性（数字生命，或服从/牺牲，虚拟空间，超感性彼岸世界）vs.感性（有情肉身，自保/私欲，地球空间，现世凡尘）的二项对立式。最终，要的是共存互补的人[性]，所以看似破坏的儿女私情实则成为拯救的关键一环。（8.5/10）,1
4,忘了在哪里看到的评论：中国男人味溢出宇宙。,1
5,郭帆，你睡的着吗，球3怎么还没上映,1
4,可是，过去这几年的经验告诉我们，大灾当前，人类非但不会更团结，还增强了彼此毁灭的能力。,1
4,"年初一一口气看5部之第5部。

单日电影马拉松的最后一部，为了最好的激光IMAX版本，看完都已经夜里凌晨3点了，回家吃夜宵加整理材料后天都快亮了，意味着我为了看电影几乎24小时没合眼，这属于折寿式观影，请勿模仿。

虽然《流浪地球》几乎是中国科幻电影的独苗，但是好在它的生长确实茁壮，几乎以一己之力把中国科幻片的水平拉到世界级的比较水准，也就更显宝贵。通过幕后纪录片以及实际观影的体验来看，主创团队的确为了构建这个新世界耗费了巨大心血，也看得出来郭帆他们的确是在认真创作，诚恳地征求并遵循科学家们的建议。

太空电梯的长镜头实在太过震撼，战斗机与无人机的空战又实在酣畅，数字生命计划的讨论极富哲学价值。当然最触动人心的还是宏大叙事下本土化的精神表达，虽然很多人反感宏大叙事，可这才是真正天问式地思考人类命运的主题。",1
